ean,pasillo,rubro,subrubro,descripcion,marca,imagen_url,nombre_supertop
7702018874781,Perfumeria,Afeitado y Depilación,Maquinas de Afeitar,MAQUINAS AFEITAR PRESTOBARBA 3MUJER X 2UN,Prestobarba,https://supertopar.vteximg.com.br/arquivos/ids/157979/518067.jpg,Maquinas Afeitar Prestobarba 3mujer x 2un
7702018983902,Perfumeria,Afeitado y Depilación,Maquinasde Afeitar,MAQUINAS AFEITAR PRESTOBARBA 3 HOMBRE FRESH X 4UN,Gillette,https://supertopar.vteximg.com.br/arquivos/ids/158482/518076.jpg,Maquinas Afeitar Prestobarba 3 Hombre Fresh x 4un
7702026147914,Perfumeria,Protección Femenina,Toallas Femeninas,toalla tena discret maxi nocturna x 10un,Tena Discreet,https://supertopar.vteximg.com.br/arquivos/ids/165719/529410.jpg,Toalla Tena Discret Maxi Nocturna x 10un
7702026150617,Perfumeria,Protección Femenina,Toallas Femeninas,TOALLAS HIGIENICAS TENA DISCREET MAXI CON ALOEX 10UN,Tena Discreet,https://supertopar.vteximg.com.br/arquivos/ids/163291/529404.jpg,Toallas Higienicas Tena Discreet Maxi con Aloe x 10un
7702026150631,Perfumeria,Protección Femenina,Toallas Femeninas,TOALLAS HIGIENICAS TENA DISCREET MEDIUM CON ALOE X 10UN,TenaDiscreet,https://supertopar.vteximg.com.br/arquivos/ids/158043/529402.jpg,Toallas Higienicas Tena Discreet Medium con Aloe x 10un
7702026191269,Perfumeria,Cuidado Personal,Algodón e Hisopos,PROTECTECTORES MAMARIONOSOTRAS,Nosotras,https://supertopar.vteximg.com.br/arquivos/ids/157167/503104.jpg,Protectectores Mamario Nosotras
7702027042010,Perfumeria,Protección Femenina,Toallas Femeninas,TOALLAS NOSOTRAS MATERNIDAD X 10UN,Nosotras,https://supertopar.vteximg.com.br/arquivos/ids/158012/529267.jpg,Toallas Nosotras Maternidad x 10un
7702626214832,Limpieza,Lavado deRopa,Quita Manchas,QUITAMANCHAS VANISH POLVO BLANCO DOY PACK X 450GR,Vanish,https://supertopar.vteximg.com.br/arquivos/ids/159054/234070.jpg,Quitamanchas Vanish Polvo Blanco Doy Pack x 450gr
7730241003654,Alimentos,Infusiones,Yerba Mate,yerba canarias tradicional x 1kg,Canarias,https://supertopar.vteximg.com.br/arquivos/ids/165523/141471.jpg,Yerba Canarias Tradicional x 1kg
7730241003715,Alimentos,Infusiones,Yerba Mate,yerba mate canarias edicion especial x 500gr,Canarias,https://supertopar.vteximg.com.br/arquivos/ids/165201/141527.jpg,Yerba Mate Canarias Edicion Especial x 500gr
7730241009038,Alimentos,Infusiones,Yerba Mate,yerba mate canarias serena x 500gr,Canarias,https://supertopar.vteximg.com.br/arquivos/ids/165200/141526.jpg,Yerba Mate Canarias Serena x 500gr
7730241010294,Alimentos,Infusiones,Yerba Mate,yerba mate canarias serena x 1kg,Canarias,https://supertopar.vteximg.com.br/arquivos/ids/165199/141525.jpg,Yerba Mate Canarias Serena x 1kg
7730945980039,Alimentos,Infusiones,Yerba Mate,YERBA LIBRE CLASICA X 1KG,Libre,https://supertopar.vteximg.com.br/arquivos/ids/160484/141491.jpg,Yerba Libre Clasica x 1kg
7790010002714,Perfumeria,Protección Femenina,Toallas Femeninas,TOALLAS SIEMPRE LIBRE NORMAL X 8UN,Siempre Libre,https://supertopar.vteximg.com.br/arquivos/ids/158029/529387.jpg,ToallasSiempre Libre Normal x 8un
7790010002721,Perfumeria,Protección Femenina,Toallas Femeninas,TOALLAS SIEMPRE LIBRE NORMAL X 16UN,Siempre Libre,https://supertopar.vteximg.com.br/arquivos/ids/158508/529375.jpg,Toallas Siempre Libre Normal x 16un
7790010002738,Perfumeria,Protección Femenina,Toallas Femeninas,TOALLAS SIEMPRE LIBRE ULTRA FINA X 16UN,Siempre Libre,https://supertopar.vteximg.com.br/arquivos/ids/157582/529376.jpg,Toallas Siempre Libre Ultra Fina x 16un
7790010002752,Perfumeria,Protección Femenina,Toallas Femeninas,TOALLASSIEMPRE LIBRE PLUS CON ALAS X 8UN,Siempre Libre,https://supertopar.vteximg.com.br/arquivos/ids/158028/529384.jpg,Toallas Siempre Libre Plus con Alas x 8un
7790010002790,Perfumeria,Protección Femenina,Protectores Diarios,PROTECTORES CAREFREE LARGOS X 20UN,Carefree,https://supertopar.vteximg.com.br/arquivos/ids/157178/505336.jpg,Protectores Carefree Largos x 20un
7790010002813,Perfumeria,Protección Femenina,Protectores Diarios,PROTECTORES CAREFREE TODOS LOS DIAS X 20UN,Carefree,https://supertopar.vteximg.com.br/arquivos/ids/157193/505351.jpg,Protectores Carefree Todos los Dias x 20un
7790010002837,Perfumeria,Protección Femenina,Protectores Diarios,PROTECTORES CAREFREE TODOS LOS DIAS X 60UN,Carefree,https://supertopar.vteximg.com.br/arquivos/ids/157191/505348.jpg,Protectores Carefree Todos los Dias x 60un
7790010002875,Perfumeria,Protección Femenina,Protectores Diarios,PROTECTORES CAREFREE PROTECCION ORIGINAL X 20UN,Carefree,https://supertopar.vteximg.com.br/arquivos/ids/157192/505349.jpg,Protectores Carefree Proteccion Original x 20un
7790010002882,Perfumeria,Protección Femenina,Protectores Diarios,PROTECTORES CAREFREE PROTECCION ORIGINAL X 60UN,Carefree,https://supertopar.vteximg.com.br/arquivos/ids/156477/505350.jpg,Protectores Carefree Proteccion Original x 60un
7790010003063,Perfumeria,Tratamiento de Cabello,Shampoo,SHAMPOO JOHNSONS CLARO X200CC,Johnsons,https://supertopar.vteximg.com.br/arquivos/ids/158061/532347.jpg,Shampoo Johnsons Claro x 200cc
7790010003179,Perfumeria,Tratamiento de Cabello,Shampoo,SHAMPOO JOHNSONS ORIGINAL X 400CC,Johnsons,https://supertopar.vteximg.com.br/arquivos/ids/158252/532350.jpg,Shampoo Johnsons Original x 400cc
7790010003247,Perfumeria,Tratamiento de Cabello,Acondicionador,ACONDICIONADOR JOHNSONS CLARO X 200CC,Johnsons,https://supertopar.vteximg.com.br/arquivos/ids/158064/533210.jpg,Acondicionador Johnsons Claro x 200cc
7790010003254,Perfumeria,Tratamiento de Cabello,Acondicionador,ACONDICIONADOR JOHNSONS CLAROS X 400CC,Johnsons,https://supertopar.vteximg.com.br/arquivos/ids/157746/533211.jpg,Acondicionador Johnsons Claros x 400cc
7790036000329,Bebidas,Jugos,Jugos Listos,JUGO BAGGIO PRONTO NARANJA X 1LT,Baggio,https://supertopar.vteximg.com.br/arquivos/ids/158034/306418.jpg,Jugo Baggio Pronto Naranja x 1lt
7790036000336,Bebidas,Jugos,Jugos Listos,JUGO BAGGIO PRONTO MANZANA X 1LT,Baggio,https://supertopar.vteximg.com.br/arquivos/ids/158035/306419.jpg,Jugo Baggio Pronto Manzana x 1lt
7790036000343,Bebidas,Jugos,Jugos Listos,JUGO BAGGIO PRONTO DURAZNO X 1LT,Baggio,https://supertopar.vteximg.com.br/arquivos/ids/158036/306424.jpg,Jugo Baggio Pronto Durazno x 1lt
7790036000466,Bebidas,Jugos,Jugos Listos,JUGO BAGGIO PRONTO MULTIFRUTA X 1LT,Baggio,https://supertopar.vteximg.com.br/arquivos/ids/156697/306426.jpg,Jugo Baggio Pronto Multifruta x 1lt
7790036000589,Bebidas,Jugos,Jugos Listos,JUGO BAGGIO PRONTO DURAZNO X 200CC,Baggio Pronto,https://supertopar.vteximg.com.br/arquivos/ids/158046/306524.jpg,Jugo Baggio Pronto Durazno x 200cc
7790036000602,Bebidas,Jugos,Jugos Listos,JUGO BAGGIO PRONTO MIX FRUTAL X 200CC,Baggio,https://supertopar.vteximg.com.br/arquivos/ids/164726/306611.jpg,JugoBaggio Pronto Mix Frutal x 200cc
7790036020204,Alimentos,Endulzantes,Edulcorantes,EDULCORANTE SI DIET X 250CC,Si Diet,https://supertopar.vteximg.com.br/arquivos/ids/159815/118043.jpg,Edulcorante Si Diet x 250cc
7790036975382,Bebidas,Jugos,Jugos Listos,JUGO BAGGIO FRESH NARANJA X 1LT,Baggio,https://supertopar.vteximg.com.br/arquivos/ids/158050/306660.jpg,Jugo Baggio Fresh Naranja x 1lt
7790036975399,Bebidas,Jugos,Jugos Listos,JUGO BAGGIO FRESH MULTIFRUTA X 1LT,Baggio,https://supertopar.vteximg.com.br/arquivos/ids/158134/306661.jpg,Jugo Baggio Fresh Multifruta x 1lt
7790040003606,Alimentos,Copetin,Snack,GALLETITAS KESITAS X 75GR,Kesitas,https://supertopar.vteximg.com.br/arquivos/ids/159811/124564.jpg,Galletitas Kesitas x 75gr
7790040124509,Alimentos,Galletas y Tostadas,Tostadas y Grisines,TOSTADAS CRIOLLITAS CLASICAS X195GR,Criollitas,https://supertopar.vteximg.com.br/arquivos/ids/161511/176101.jpg,Tostadas Criollitas Clasicas x 195gr
